Date,Full_Capacity_mcft_CHEMBARAMBAKKAM,Full_Capacity_mcft_CHOLAVARAM,Full_Capacity_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Full_Capacity_mcft_POONDI,Full_Capacity_mcft_PUZHAL,Full_Capacity_mcft_VEERANAM,Inflow_cusecs_CHEMBARAMBAKKAM,Inflow_cusecs_CHOLAVARAM,Inflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Inflow_cusecs_POONDI,Inflow_cusecs_PUZHAL,Inflow_cusecs_VEERANAM,Level_ft_CHEMBARAMBAKKAM,Level_ft_CHOLAVARAM,Level_ft_KANNANKOTTAI_THERVOY_KANDIGAI,Level_ft_POONDI,Level_ft_PUZHAL,Level_ft_VEERANAM,Outflow_cusecs_CHEMBARAMBAKKAM,Outflow_cusecs_CHOLAVARAM,Outflow_cusecs_KANNANKOTTAI_THERVOY_KANDIGAI,Outflow_cusecs_POONDI,Outflow_cusecs_PUZHAL,Outflow_cusecs_VEERANAM,Rainfall_mm_CHEMBARAMBAKKAM,Rainfall_mm_CHOLAVARAM,Rainfall_mm_KANNANKOTTAI_THERVOY_KANDIGAI,Rainfall_mm_POONDI,Rainfall_mm_PUZHAL,Rainfall_mm_VEERANAM,Storage_mcft_CHEMBARAMBAKKAM,Storage_mcft_CHOLAVARAM,Storage_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_mcft_POONDI,Storage_mcft_PUZHAL,Storage_mcft_VEERANAM,Storage_Level_pct_CHEMBARAMBAKKAM,Storage_Level_pct_CHOLAVARAM,Storage_Level_pct_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_Level_pct_POONDI,Storage_Level_pct_PUZHAL,Storage_Level_pct_VEERANAM,Storage_as_on_same_day_last_year_mcft_CHEMBARAMBAKKAM,Storage_as_on_same_day_last_year_mcft_CHOLAVARAM,Storage_as_on_same_day_last_year_mcft_KANNANKOTTAI_THERVOY_KANDIGAI,Storage_as_on_same_day_last_year_mcft_POONDI,Storage_as_on_same_day_last_year_mcft_PUZHAL,Storage_as_on_same_day_last_year_mcft_VEERANAM,Full_Capacity_mcft_TOTAL,Level_ft_TOTAL,Storage_mcft_TOTAL,Storage_Level_pct_TOTAL,Inflow_cusecs_TOTAL,Outflow_cusecs_TOTAL,Rainfall_mm_TOTAL,Storage_as_on_same_day_last_year_mcft_TOTAL
2018-10-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,694.0,230.0,722.46,67.33,,,128.46,32.29,,47.0,,,347.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,299.0,17.0,,637.0,515.0,,8.2,1.57,,19.72,15.61,,307.0,85.0,,237.0,354.0,,13222.0,,1468.0,11.1,1646.46,484.0,0.0,983.0
2018-10-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,694.0,230.0,722.46,67.28,,,128.67,32.43,,47.0,,,347.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,295.0,17.0,,667.0,527.0,,8.09,1.57,,20.64,15.97,,303.0,85.0,,246.0,354.0,,13222.0,,1506.0,11.39,1646.46,484.0,0.0,988.0
2018-10-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,638.0,240.0,645.73,67.23,,,128.85,32.58,,55.0,,,383.0,90.0,,0.0,0.0,0.0,15.0,0.0,0.0,290.0,17.0,,689.0,540.0,,7.96,1.57,,21.32,16.36,,309.0,89.0,,270.0,357.0,,13222.0,,1536.0,11.62,1523.73,528.0,15.0,1025.0
2018-10-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,638.0,280.0,640.72,67.18,,,128.98,32.76,,50.0,,,433.0,90.0,,5.0,9.0,0.0,0.0,16.0,30.0,286.0,17.0,,706.0,556.0,,7.85,1.57,,21.85,16.85,,309.0,91.0,,288.0,357.0,,13222.0,,1565.0,11.84,1558.72,573.0,60.0,1045.0
2018-10-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,595.0,310.0,601.1,67.13,,,129.08,32.98,,50.0,,,433.0,90.0,,1.0,0.0,0.0,0.0,0.0,0.0,282.0,17.0,,720.0,575.0,,7.74,1.57,,22.28,17.42,,309.0,91.0,,295.0,357.0,,13222.0,,1594.0,12.06,1506.1,573.0,1.0,1052.0
2018-10-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,570.0,310.0,581.6,67.09,,,129.17,33.19,,50.0,,,432.0,90.0,,3.0,0.0,0.0,0.0,0.0,0.0,278.0,17.0,,732.0,594.0,,7.63,1.57,,22.66,18.0,,305.0,91.0,,298.0,357.0,,13222.0,,1621.0,12.26,1461.6,572.0,3.0,1051.0
2018-10-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,548.0,310.0,562.32,67.04,,,129.25,33.39,,50.0,,,432.0,90.0,,9.0,0.0,0.0,0.0,0.0,0.0,274.0,17.0,,742.0,613.0,,7.52,1.57,,22.97,18.58,,301.0,91.0,,299.0,355.0,,13222.0,,1646.0,12.45,1420.32,572.0,9.0,1046.0
2018-10-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,559.0,310.0,596.2,66.99,,,129.33,33.59,,50.0,,,432.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,270.0,17.0,,753.0,632.0,,7.41,1.57,,23.31,19.15,,297.0,91.0,,299.0,353.0,,13222.0,,1672.0,12.65,1465.2,572.0,0.0,1040.0
2018-10-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,583.0,310.0,620.8,66.95,,,129.42,33.79,,50.0,,,433.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,266.0,17.0,,766.0,651.0,,7.3,1.57,,23.71,19.73,,293.0,91.0,,302.0,351.0,,13222.0,,1700.0,12.86,1513.8,573.0,0.0,1037.0
2018-10-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,583.0,310.0,596.2,66.9,,,129.52,33.99,,46.0,,,433.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,262.0,17.0,,779.0,670.0,,7.19,1.57,,24.11,20.3,,289.0,91.0,,302.0,349.0,,13222.0,,1728.0,13.07,1489.2,569.0,0.0,1031.0
2018-10-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,570.0,310.0,591.32,66.85,,,129.61,34.18,,42.0,,,431.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,258.0,17.0,,791.0,689.0,,7.08,1.57,,24.48,20.88,,285.0,91.0,,302.0,347.0,,13222.0,,1755.0,13.27,1471.32,563.0,0.0,1025.0
2018-10-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,524.0,310.0,533.81,66.8,,,129.67,34.37,,42.0,,,431.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,254.0,17.0,,799.0,708.0,,6.97,1.57,,24.73,21.45,,291.0,91.0,,301.0,345.0,,13222.0,,1778.0,13.45,1367.81,563.0,0.0,1028.0
2018-10-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,500.0,310.0,501.19,66.74,,,129.71,34.56,,54.0,,,431.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,249.0,17.0,,805.0,727.0,,6.83,1.57,,24.91,22.03,,293.0,91.0,,301.0,345.0,,13222.0,,1798.0,13.6,1311.19,575.0,0.0,1030.0
2018-10-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,456.0,310.0,230.08,66.69,,,129.72,34.75,,42.0,,,433.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,245.0,17.0,,807.0,746.0,,6.72,1.57,,24.98,22.61,,300.0,91.0,,301.0,345.0,,13222.0,,1815.0,13.73,996.08,565.0,0.0,1037.0
2018-10-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,140.0,310.0,56.41,66.64,,,129.54,34.88,,42.0,,,431.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,241.0,17.0,,782.0,760.0,,6.61,1.57,,24.2,23.03,,305.0,91.0,,300.0,343.0,,13222.0,,1800.0,13.61,506.41,563.0,0.0,1039.0
2018-10-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,40.0,310.0,19.95,66.61,,,129.31,35.01,,42.0,,,431.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,238.0,17.0,,750.0,774.0,,6.53,1.57,,23.21,23.45,,308.0,91.0,,300.0,347.0,,13222.0,,1779.0,13.45,369.95,563.0,0.0,1046.0
2018-10-31,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,10.0,310.0,10.01,66.58,,,129.05,35.15,,42.0,,,422.0,90.0,,13.0,15.0,0.0,0.0,32.0,0.0,235.0,17.0,,715.0,788.0,,6.45,1.57,,22.13,23.88,,452.0,120.0,,312.0,487.0,,13222.0,,1755.0,13.27,330.01,554.0,60.0,1371.0
2018-11-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,35.0,,,340.0,,66.54,,,128.9,35.34,,37.0,,,423.0,90.0,,35.0,40.0,0.0,0.0,61.0,3.0,232.0,20.0,,695.0,809.0,,6.36,1.85,,21.51,24.52,,617.0,180.0,,332.0,614.0,,13222.0,,1756.0,13.28,375.0,550.0,139.0,1743.0
2018-11-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,23.0,,150.0,320.0,,66.5,,,128.8,35.52,,37.0,,,424.0,90.0,,7.0,14.0,0.0,37.0,10.0,48.0,229.0,22.0,,682.0,828.0,,6.28,2.04,,21.11,25.09,,679.0,225.0,,349.0,672.0,,13222.0,,1761.0,13.32,493.0,551.0,116.0,1925.0
2018-11-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,58.0,310.0,,66.45,,,128.7,35.65,,43.0,,,374.0,90.0,,0.0,0.0,0.0,0.0,0.0,2.0,225.0,22.0,,669.0,842.0,,6.17,2.04,,20.71,25.52,,749.0,250.0,,368.0,747.0,,13222.0,,1758.0,13.3,368.0,507.0,2.0,2114.0
2018-11-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,66.4,,,128.6,35.73,,45.0,,,374.0,90.0,,0.0,4.0,0.0,0.0,3.0,0.0,221.0,22.0,,656.0,851.0,,6.06,2.04,,20.3,25.79,,891.0,301.0,,400.0,882.0,,13222.0,,1750.0,13.24,280.0,509.0,7.0,2474.0
2018-11-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,116.0,280.0,,66.34,,,128.5,35.82,,45.0,,,428.0,90.0,,3.0,4.0,0.0,5.0,0.0,6.0,217.0,22.0,,643.0,861.0,,5.95,2.04,,19.9,26.09,,1037.0,354.0,,468.0,988.0,,13222.0,,1743.0,13.18,396.0,563.0,18.0,2847.0
2018-11-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,58.0,280.0,,66.29,,,128.4,35.91,,45.0,,,434.0,90.0,,5.0,0.0,0.0,0.0,2.0,0.0,213.0,22.0,,630.0,871.0,,5.84,2.04,,19.5,26.39,,1121.0,412.0,,559.0,1093.0,,13222.0,,1736.0,13.13,338.0,569.0,7.0,3185.0
2018-11-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,58.0,280.0,,66.24,,,128.3,36.0,,45.0,,,434.0,90.0,,0.0,0.0,0.0,2.0,0.0,1.0,209.0,22.0,,617.0,882.0,,5.73,2.04,,19.1,26.73,,1211.0,464.0,,656.0,1152.0,,13222.0,,1730.0,13.08,338.0,569.0,3.0,3483.0
2018-11-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,66.2,,,128.2,36.09,,41.0,,,434.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,206.0,22.0,,604.0,892.0,,5.65,2.04,,18.69,27.03,,1282.0,515.0,,756.0,1278.0,,13222.0,,1724.0,13.04,280.0,565.0,0.0,3831.0
2018-11-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,66.15,,,128.1,36.18,,41.0,,,434.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,202.0,22.0,,591.0,902.0,,5.54,2.04,,18.29,27.33,,1327.0,541.0,,818.0,1302.0,,13222.0,,1717.0,12.99,280.0,565.0,0.0,3988.0
2018-11-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,66.1,,,128.0,36.27,,41.0,,,432.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,198.0,22.0,,578.0,912.0,,5.43,2.04,,17.89,27.64,,1344.0,553.0,,853.0,1314.0,,13222.0,,1710.0,12.93,280.0,563.0,0.0,4064.0
2018-11-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,66.05,,,127.85,36.36,,41.0,,,430.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,195.0,22.0,,559.0,923.0,,5.35,2.04,,17.3,27.97,,1354.0,565.0,,881.0,1329.0,,13222.0,,1699.0,12.85,280.0,561.0,0.0,4129.0
2018-11-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,66.0,,,127.7,36.45,,41.0,,,432.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,191.0,22.0,,540.0,933.0,,5.24,2.04,,16.71,28.27,,1354.0,567.0,,895.0,1335.0,,13222.0,,1686.0,12.75,280.0,563.0,0.0,4151.0
2018-11-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,65.96,,,127.55,36.53,,41.0,,,433.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,188.0,22.0,,522.0,943.0,,5.16,2.04,,16.16,28.58,,1370.0,573.0,,909.0,1348.0,,13222.0,,1675.0,12.67,280.0,564.0,0.0,4200.0
2018-11-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,65.91,,,127.4,36.62,,41.0,,,432.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,184.0,22.0,,503.0,953.0,,5.05,2.04,,15.57,28.88,,1388.0,587.0,,924.0,1410.0,,13222.0,,1662.0,12.57,280.0,563.0,0.0,4309.0
2018-11-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,65.85,,,127.25,36.71,,41.0,,,431.0,90.0,,1.0,4.0,0.0,4.0,5.0,6.0,180.0,22.0,,485.0,964.0,,4.94,2.04,,15.01,29.21,,1395.0,607.0,,945.0,1468.0,,13222.0,,1651.0,12.49,280.0,562.0,20.0,4415.0
2018-11-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,65.81,,,127.1,36.79,,41.0,,,431.0,90.0,,4.0,19.0,0.0,12.0,12.0,10.0,177.0,22.0,,468.0,974.0,,4.86,2.04,,14.48,29.52,,1397.0,615.0,,963.0,1497.0,,13222.0,,1641.0,12.41,280.0,562.0,57.0,4472.0
2018-11-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,65.75,,,126.95,36.87,,41.0,,,429.0,90.0,,3.0,0.0,0.0,0.0,0.0,0.0,173.0,22.0,,451.0,984.0,,4.75,2.04,,13.96,29.82,,1399.0,617.0,,979.0,1509.0,,13222.0,,1630.0,12.33,280.0,560.0,3.0,4504.0
2018-11-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,65.71,,,126.8,36.96,,41.0,,,431.0,90.0,,11.0,0.0,0.0,0.0,0.0,0.0,170.0,22.0,,433.0,994.0,,4.66,2.04,,13.4,30.12,,1400.0,617.0,,987.0,1511.0,,13222.0,,1619.0,12.24,280.0,562.0,11.0,4515.0
2018-11-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,280.0,,65.65,,,126.6,37.05,,41.0,,,431.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,166.0,22.0,,411.0,1005.0,,4.55,2.04,,12.72,30.45,,1402.0,617.0,,992.0,1511.0,,13222.0,,1604.0,12.13,280.0,562.0,0.0,4522.0
2018-11-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,270.0,,65.61,,,126.3,37.12,,41.0,,,376.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,163.0,22.0,,379.0,1014.0,,4.47,2.04,,11.73,30.73,,1402.0,617.0,,997.0,1511.0,,13222.0,,1578.0,11.93,270.0,507.0,0.0,4527.0
2018-11-21,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,218.0,25.0,,58.0,290.0,,65.82,,,126.1,37.22,,45.0,,,387.0,90.0,,45.0,19.0,0.0,11.0,31.0,19.0,178.0,24.0,,357.0,1026.0,,4.88,2.22,,11.05,31.09,,1402.0,615.0,,999.0,1511.0,,13222.0,,1585.0,11.99,591.0,522.0,125.0,4527.0
2018-11-22,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,230.0,69.0,,266.0,460.0,,66.04,,,126.15,37.47,,45.0,,,376.0,90.0,,31.0,120.0,0.0,56.0,106.0,80.0,194.0,30.0,,363.0,1058.0,,5.32,2.78,,11.23,32.06,,1400.0,614.0,,999.0,1511.0,,13222.0,,1645.0,12.44,1025.0,511.0,393.0,4524.0
2018-11-23,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,179.0,116.0,,139.0,948.0,,66.2,45.81,,126.25,38.05,,41.0,,,27.0,80.0,,21.0,59.0,0.0,13.0,57.0,30.0,206.0,40.0,,373.0,1133.0,,5.65,3.7,,11.54,34.33,,1396.0,611.0,,999.0,1511.0,,13222.0,,1752.0,13.25,1382.0,148.0,180.0,4517.0
2018-11-24,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,41.0,,,162.0,196.0,,66.2,45.81,,126.35,38.13,,41.0,,,30.0,80.0,,0.0,7.0,0.0,24.0,5.0,19.2,206.0,40.0,,384.0,1143.0,,5.65,3.7,,11.88,34.64,,1392.0,608.0,,999.0,1511.0,,13222.0,,1773.0,13.41,399.0,151.0,55.2,4510.0
2018-11-25,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,93.0,80.0,,66.16,45.81,,126.4,38.13,,37.0,,,30.0,80.0,,0.0,0.0,0.0,0.0,0.0,0.0,203.0,40.0,,389.0,1143.0,,5.57,3.7,,12.04,34.64,,1388.0,605.0,,997.0,1511.0,,13222.0,,1775.0,13.42,173.0,147.0,0.0,4501.0
2018-11-26,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,58.0,20.0,,66.12,45.81,,126.41,38.09,,37.0,,,31.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,200.0,40.0,,391.0,1137.0,,5.49,3.7,,12.1,34.45,,1384.0,602.0,,995.0,1511.0,,13222.0,,1768.0,13.37,78.0,158.0,0.0,4492.0
2018-11-27,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,35.0,10.0,,66.08,45.81,,126.41,38.03,,37.0,,,31.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,197.0,40.0,,391.0,1130.0,,5.4,3.7,,12.1,34.24,,1457.0,599.0,,993.0,1511.0,,13222.0,,1758.0,13.3,45.0,158.0,0.0,4560.0
2018-11-28,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.04,45.81,,126.4,37.98,,37.0,,,31.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,194.0,40.0,,389.0,1123.0,,5.32,3.7,,12.04,34.03,,1583.0,596.0,,990.0,1511.0,,13222.0,,1746.0,13.21,0.0,158.0,0.0,4680.0
2018-11-29,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,66.0,45.81,,126.38,37.92,,37.0,,,31.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,191.0,40.0,,387.0,1116.0,,5.24,3.7,,11.98,33.82,,1632.0,592.0,,987.0,1511.0,,13222.0,,1734.0,13.11,0.0,158.0,0.0,4722.0
2018-11-30,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.96,45.81,,126.35,37.87,,37.0,,,29.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,188.0,40.0,,384.0,1109.0,,5.16,3.7,,11.88,33.61,,1664.0,590.0,,984.0,1517.0,,13222.0,,1721.0,13.02,0.0,156.0,0.0,4755.0
2018-12-01,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.92,45.81,,126.32,37.82,,37.0,,,29.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,185.0,40.0,,381.0,1102.0,,5.08,3.7,,11.79,33.39,,1759.0,595.0,,1004.0,1557.0,,13222.0,,1708.0,12.92,0.0,156.0,0.0,4915.0
2018-12-02,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.86,45.81,,126.3,37.76,,53.0,,,23.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,181.0,40.0,,379.0,1094.0,,4.97,3.7,,11.73,33.15,,1850.0,599.0,,1026.0,1612.0,,13222.0,,1694.0,12.81,0.0,166.0,0.0,5087.0
2018-12-03,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.82,45.81,,126.27,37.7,,37.0,,,29.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,178.0,40.0,,376.0,1087.0,,4.88,3.7,,11.64,32.94,,1891.0,602.0,,1048.0,1664.0,,13222.0,,1681.0,12.71,0.0,156.0,0.0,5205.0
2018-12-04,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,23.0,,20.0,31.0,,65.78,45.9,,126.26,37.66,,37.0,,,31.0,90.0,,5.0,80.0,0.0,14.0,48.0,24.2,175.0,42.0,,375.0,1082.0,,4.8,3.89,,11.61,32.79,,1903.0,600.0,,1059.0,1680.0,,13222.0,,1674.0,12.66,74.0,158.0,171.2,5242.0
2018-12-05,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,46.0,,135.0,322.0,,65.74,46.1,,126.35,37.82,,37.0,,,31.0,90.0,,13.0,78.0,0.0,6.0,16.0,206.0,172.0,46.0,,384.0,1102.0,,4.72,4.26,,11.88,33.39,,1904.0,596.0,,1067.0,1685.0,,13222.0,,1704.0,12.89,503.0,158.0,319.0,5252.0
2018-12-06,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,23.0,,53.0,264.0,,65.69,46.2,,126.37,37.93,,37.0,,,29.0,90.0,,7.0,17.0,0.0,0.0,12.0,1.0,169.0,48.0,,386.0,1117.0,,4.64,4.44,,11.95,33.85,,1904.0,592.0,,1071.0,1688.0,,13222.0,,1720.0,13.01,340.0,156.0,37.0,5255.0
2018-12-07,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,20.0,90.0,,65.65,46.2,,126.36,37.93,,37.0,,,30.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,166.0,48.0,,385.0,1117.0,,4.55,4.44,,11.92,33.85,,1904.0,588.0,,1071.0,1690.0,,13222.0,,1716.0,12.98,110.0,157.0,0.0,5253.0
2018-12-08,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,20.0,32.0,,65.61,46.2,,126.36,37.89,,37.0,,,28.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,163.0,48.0,,385.0,1112.0,,4.47,4.44,,11.92,33.7,,1904.0,584.0,,1071.0,1692.0,,13222.0,,1708.0,12.92,52.0,155.0,0.0,5251.0
2018-12-09,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.57,46.2,,126.34,37.84,,37.0,,,29.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,160.0,48.0,,383.0,1105.0,,4.39,4.44,,11.85,33.48,,1904.0,580.0,,1069.0,1694.0,,13222.0,,1696.0,12.83,0.0,156.0,0.0,5247.0
2018-12-10,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.52,46.2,,126.31,37.79,,37.0,,,31.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,157.0,48.0,,380.0,1098.0,,4.31,4.44,,11.76,33.27,,1904.0,578.0,,1068.0,1696.0,,13222.0,,1683.0,12.73,0.0,158.0,0.0,5246.0
2018-12-11,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.48,46.2,,126.28,37.73,,37.0,,,28.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,154.0,48.0,,377.0,1091.0,,4.22,4.44,,11.67,33.06,,1904.0,576.0,,1067.0,1698.0,,13222.0,,1670.0,12.63,0.0,155.0,0.0,5245.0
2018-12-12,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.44,46.2,,126.25,37.68,,37.0,,,30.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,151.0,48.0,,374.0,1084.0,,4.14,4.44,,11.58,32.85,,1904.0,573.0,,1064.0,1698.0,,13222.0,,1657.0,12.53,0.0,157.0,0.0,5239.0
2018-12-13,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.4,46.2,,126.23,37.62,,37.0,,,29.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,148.0,48.0,,371.0,1077.0,,4.06,4.44,,11.48,32.64,,1904.0,570.0,,1061.0,1698.0,,13222.0,,1644.0,12.43,0.0,156.0,0.0,5233.0
2018-12-14,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.35,46.2,,126.2,37.57,,37.0,,,30.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,145.0,48.0,,368.0,1070.0,,3.98,4.44,,11.39,32.42,,1904.0,567.0,,1058.0,1698.0,,13222.0,,1631.0,12.34,0.0,157.0,0.0,5227.0
2018-12-15,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.28,46.2,,126.17,37.51,,45.0,,,22.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,141.0,48.0,,365.0,1063.0,,3.87,4.44,,11.3,32.21,,1904.0,564.0,,1055.0,1698.0,,13222.0,,1617.0,12.23,0.0,157.0,0.0,5221.0
2018-12-16,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.24,46.2,,126.14,37.45,,37.0,,,31.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,138.0,48.0,,361.0,1055.0,,3.79,4.44,,11.17,31.97,,1904.0,561.0,,1053.0,1695.0,,13222.0,,1602.0,12.12,0.0,158.0,0.0,5213.0
2018-12-17,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.2,46.2,,126.1,37.39,,33.0,,,31.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,135.0,48.0,,357.0,1048.0,,3.7,4.44,,11.05,31.76,,1904.0,558.0,,1050.0,1688.0,,13222.0,,1588.0,12.01,0.0,154.0,0.0,5200.0
2018-12-18,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.16,46.2,,126.05,37.34,,25.0,,,31.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,133.0,48.0,,353.0,1041.0,,3.65,4.44,,10.93,31.55,,1900.0,555.0,,1047.0,1681.0,,13222.0,,1575.0,11.91,0.0,146.0,0.0,5183.0
2018-12-19,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.12,46.2,,126.09,37.28,,33.0,,,31.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,130.0,48.0,,349.0,1034.0,,3.57,4.44,,10.8,31.33,,1896.0,552.0,,1045.0,1674.0,,13222.0,,1561.0,11.81,0.0,154.0,0.0,5167.0
2018-12-20,3645.0,1081.0,500.0,3231.0,3300.0,1465.0,,,,,,,65.09,46.2,,125.98,37.23,,25.0,,,30.0,90.0,,0.0,0.0,0.0,0.0,0.0,0.0,128.0,48.0,,345.0,1027.0,,3.51,4.44,,10.68,31.12,,1892.0,549.0,,1042.0,1667.0,,13222.0,,1548.0,11.71,0.0,145.0,0.0,5150.0
